всезрящий	 прил. устар.
всеизвестный	 прил.
всеисцеляющий	 прил.
всеисчерпывающий	 прил.
всейный	 прил. разг.-сниж.
всеконечный	 прил. устар.
вселение	 ср.
вселенная	 ж.
вселенский	 прил.
вселить	 сов. перех.
вселиться	 сов.
вселюбезный	 прил. устар.
вселюбовь	 ж. устар.
вселюбящий	 прил. устар.
вселять	 несов. перех.
вселяться	 несов.
всемерный	 прил.
всеместный	 прил. устар.
всемилостивейшая	 ж.
всемилостивейший	 м.
всемилостивый	 прил. устар.
всеминутный	 прил. устар.
всемирно-исторический	 прил.
всемирность	 ж.
всемирный	 прил.
всемогущество	 ср.
Всемогущий	 м.
всемогущий	 прил.
всемощный	 прил. устар.
всенародность	 ж.
всенародный	 прил.
всенациональный	 прил.
всенижайший	 прил. устар.
всенощная	 ж.
всенощный	 прил. устар.
всеобнимающий	 прил.
всеобуч	 м.
всеобщий	 прил.
всеобщность	 ж.
всеобъемлемость	 ж.
всеобъемлющий	 прил.
всеохватность	 ж.
всеохватный	 прил.
всепланетный	 прил.
всепобеждающий	 прил.
всепоглощающий	 прил.
всепогодность	 ж.
всепогодный	 прил.
всеподданнейший	 прил. устар.
всепожирающий	 прил.
всепокорный	 прил. устар.
всепроникающий	 прил.
всепрощающий	 прил.
всепрощенец	 м.
всепрощение	 ср.
всерадостный	 прил. устар.
всероссийский	 прил.
всесветный	 прил. устар.
всесилие	 ср.
всесильность	 ж.
всесильный	 прил.
всесовершенный	 прил. устар.
всесокрушающий	 прил.
всесословный	 прил. устар.
всесоюзный	 прил.
всесторонний	 прил.
всесторонность	 ж.
всеусердие	 ср. устар.
всеусердный	 прил. устар.
всечасный	 прил. устар.
всечеловеческий	 прил.
всеядность	 ж.
всеядный	 прил.
всеять	 сов. перех.
всеяться	 сов.
вскакать	 сов. неперех. разг.-сниж.
